tweet_id|user_id|latitude|longitude|language|loc_type|send_time|text
713717834606632961|230513162|8.25205|-73.3532199|es|User profile|Sat Mar 26 13:22:46 +0000 2016|"RT @RicardoGalanO: La buena, el Zika no afectará a tanta gente como se había calculado. La mala, el Chikunguña infectará a muchas más perso…"
713717936721117185|3181583957|-22.9068467|-43.1728965|pt|User profile|Sat Mar 26 13:23:11 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713717984527835136|387242725|-25.4952495|-49.2884605|pt|Geotag|Sat Mar 26 13:23:22 +0000 2016|"H1N1, zika, dengue e etc a solução disto é higiene, ter a população esgoto e etc! #Brasil"
713718078899662848|4690719138|-22.9139476|-43.2093973|lv|User profile|Sat Mar 26 13:23:44 +0000 2016|"Saga da zika 2"
713718168729096192|2150785212|-14.235004|-51.92528|pt|User profile|Sat Mar 26 13:24:06 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713718168670363648|974828652|-14.235004|-51.92528|pt|User profile|Sat Mar 26 13:24:06 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713718240225181696|916597874|18.4534925|-66.1768125|es|Geotag|Sat Mar 26 13:24:23 +0000 2016|"Orientación sobre el Zika a las 12pm en el Sam's Club de Barceloneta"
713718383829774336|3105165093|4.9030522|114.939821|pt|User profile|Sat Mar 26 13:24:57 +0000 2016|"RT @gabisimoone: Toda vez q vejo um mosquito qualquer eu falo q é o zika virus e a Giovanna sai correndo"
713718599081410561|340034251|40.5004766|141.5053076|pt|User profile|Sat Mar 26 13:25:48 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713718640210788352|153494306|-34.7008742|-58.479012|es|User profile|Sat Mar 26 13:25:58 +0000 2016|"RT @Gordobest: El amor en tiempos de zika."
713718975151128576|283669013|37.3639472|-121.9289375|pt|User profile|Sat Mar 26 13:27:18 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713719057611112449|331988321|-15.7942287|-47.8821658|pt|User profile|Sat Mar 26 13:27:38 +0000 2016|"RT @radiobandnewsfm: O Estado de São Paulo registra 39 casos de #microcefalia suspeitos ou prováveis de terem relação com o vírus Zika."
713719122325012480|40155728|-16.6427825|-49.261299|pt|Geotag|Sat Mar 26 13:27:53 +0000 2016|"Cadê o futebol da seleção brasileira? O legado da Copa do PT foi desemprego e o Zika vírus! #AtéOBrasilMelhorarEu"
713719238146527232|2750370473|-14.235004|-51.92528|pt|User profile|Sat Mar 26 13:28:21 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713719358753796096|1622883252|-23.763171|-45.9310409|pt|User profile|Sat Mar 26 13:28:50 +0000 2016|"RT @anttrindade: to achando q o david luiz tá com zika virus"
713719502417092608|2314326206|-22.9114215|-43.441578|pt|Geotag|Sat Mar 26 13:29:24 +0000 2016|"Minha tias tão com zika, tudo por causa da picadura do mosquito......"
713719529671626754|35212055|41.3850639|2.1734035|und|User profile|Sat Mar 26 13:29:30 +0000 2016|"El CDC recomana als infectats pel #Zika que endarrereixin un possible embaras un minim de 8 setmanes (dones) i de 6 mesos (homes)."
713719620562235392|2867964297|-22.9068467|-43.1728965|pt|User profile|Sat Mar 26 13:29:52 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713719800409796608|1901301656|7.9137001|-72.1416132|und|User profile|Sat Mar 26 13:30:35 +0000 2016|"El virus zika es causado por la picadura del mosquito Aedes aegypti, mismo vector transmisor de Dengue y Chikungunya"
713720058762145792|253529706|-19.918692|-43.9598225|pt|Geotag|Sat Mar 26 13:31:36 +0000 2016|"Que zika"
713720218237943809|35212055|41.3850639|2.1734035|es|User profile|Sat Mar 26 13:32:14 +0000 2016|"El CDC recomienda a los infectados por el #Zika que retrasen un posible embarazo un minimo de 8 semanas (mujeres) o de 6 meses (hombres)."
713720441156853761|3325014749|-19.9166813|-43.9344931|lt|User profile|Sat Mar 26 13:33:08 +0000 2016|"@larissa_gabivaz sitomas da zika 😂😂😂"
713720696023748609|220381602|-37.4713077|144.7851531|es|User profile|Sat Mar 26 13:34:08 +0000 2016|"RT @ToniTrilla: El CDC recomienda a los infectados por el #Zika que retrasen un posible embarazo un minimo de 8 semanas (mujeres) o de 6 me…"
713721004091183106|1431742526|-23.4768588|-46.8662018|pt|User profile|Sat Mar 26 13:35:22 +0000 2016|"O Estado de São Paulo registra 39 casos de #microcefalia suspeitos ou prováveis de terem relação com o vírus Zika."
713721118956326914|601078150|37.6658757|-91.8479332|es|User profile|Sat Mar 26 13:35:49 +0000 2016|"RT @GatoSuspendido: EEUU: Te pica una araña y te transformas en Spiderman.  \n\nLatinoamérica: Te pica un mosquito, te da Zika y te mueres a …"
713721151810310144|1902115910|-34.6558611|-58.6167212|es|User profile|Sat Mar 26 13:35:57 +0000 2016|"@LucasB_Ok @EmanuelEliasGS @CandeBieber1 efectos secundarios del zika"
713721183385088002|1434411678|29.8399933|77.1154368|pt|User profile|Sat Mar 26 13:36:05 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713721201718329345|49118282|-23.5505199|-46.6333094|pt|User profile|Sat Mar 26 13:36:09 +0000 2016|"RT @radiobandnewsfm: O Estado de São Paulo registra 39 casos de #microcefalia suspeitos ou prováveis de terem relação com o vírus Zika."
713721333725720576|243928538|33.3806716|-84.7996573|en|User profile|Sat Mar 26 13:36:40 +0000 2016|"RT @RealTimers: Trump is like Ebola: he'll violently kill you right away. Cruz is like Zika: we won't see the damage until future generatio…"
713721496145895424|248890506|-23.5505199|-46.6333094|pt|User profile|Sat Mar 26 13:37:19 +0000 2016|"EUA orientam infectadas pelo Zika a esperar ao menos 8 semanas para engravidar"
713721648361435136|102759477|4.570868|-74.297333|es|User profile|Sat Mar 26 13:37:55 +0000 2016|"#ColmundoBucaramanga 1230am continúan los cuidados para evitar el Zika. En Bucaramanga entregan toldillos a madres gestantes."
713722120459665409|67904859|-15.7942287|-47.8821658|pt|User profile|Sat Mar 26 13:39:48 +0000 2016|"A gente acaba atraindo o que não quer? Meu professor estava morrendo de medo de pegar zika ou dengue e acabou pegando dengue, coitado.Hehehe"
713722252248920064|1901301656|7.9137001|-72.1416132|es|User profile|Sat Mar 26 13:40:19 +0000 2016|"#PrevenciónZika: El comportamiento del Zika es similar al del dengue y el chikungunya PratoFreddy @MPPSalud_Vzla"
713722322281213952|571117407|37.331906|-105.384531|pt|User profile|Sat Mar 26 13:40:36 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713722377046200321|2252308548|-22.9099384|-47.0626332|pt|User profile|Sat Mar 26 13:40:49 +0000 2016|"Sempre que ele passava todo mundo olhava de cara amarrada, hoje ele é zika da quebrada de sonata ninguém entende nada"
713722412248997888|2551440819|-22.9068467|-43.1728965|pt|User profile|Sat Mar 26 13:40:58 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713722449989341184|2199862036|-23.6742228|-46.5436003|pt|User profile|Sat Mar 26 13:41:07 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713722580394512384|1300378436|-32.522779|-55.765835|es|User profile|Sat Mar 26 13:41:38 +0000 2016|"Llegaron mis primas y todas con buzos de soy luna, ah no, tan rápido se contagia el zika"
713722846518853632|962635790|-25.4289541|-49.267137|pt|User profile|Sat Mar 26 13:42:41 +0000 2016|"RT @dizanardini: @fuckmatthz @loukabitschke @xmafisx nois brilha e a zika virus pisca FAZER O Q"
713722928613998592|186843094|-34.543932|-55.943631|es|Geotag|Sat Mar 26 13:43:01 +0000 2016|"@juan_imbert @abuelasdifusion @CasaRosadaAR bien lo tuyo que sobreviviste al Zika de tu madre..."
713723018481111040|3082159010|-8.0578381|-34.8828969|in|User profile|Sat Mar 26 13:43:22 +0000 2016|"@ihkenhe kkkkkkkkkkkkkkkkkkkkkkkkkkkk toma,tia eh zika fi"
713723173179629569|2874021664|33.6996066|-117.7607569|pt|User profile|Sat Mar 26 13:43:59 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713723189701033984|454958394|-23.0972163|-47.7144578|pt|User profile|Sat Mar 26 13:44:03 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713723250656804864|498534198|-22.8949945|-47.030218|pt|Geotag|Sat Mar 26 13:44:17 +0000 2016|"@Fraanco vc tá com zika???? Gente\nMelhoras!!! ❤"
713723285737963522|15022080|40.4167754|-3.7037902|es|User profile|Sat Mar 26 13:44:26 +0000 2016|"RT @bajoelbillete: La OMS ha dicho esta semana que para atacar al Zika a corto plazo, mosquitos GM y Wolbachia.\n\n¿Lo qué?\nAquí explico:\nhtt…"
713723335365038082|104492666|-8.0578381|-34.8828969|pt|User profile|Sat Mar 26 13:44:38 +0000 2016|"RT @brasil247: EUA orientam infectadas pelo Zika a esperar ao menos 8 semanas para engravidar"
713723366629326848|2363330948|-22.9139476|-43.2093973|pt|User profile|Sat Mar 26 13:44:45 +0000 2016|"RT @kaahdobriggs: Até zika eu já peguei e você que é bom... Nada"
713723370534281218|2369438977|40.403923|-73.9998987|en|User profile|Sat Mar 26 13:44:46 +0000 2016|"RT @HudsonRegHealth: CDC issues recommendations for family planning after #Zika: women w/infection:wait 8 weeks after symptoms 1st appeared…"
713723384388042752|4788705442|-22.9114215|-43.441578|pt|Geotag|Sat Mar 26 13:44:49 +0000 2016|"Poh essa zika é familiar pprt.. 😒"
713723408333332481|212981322|-22.9139476|-43.2093973|pt|User profile|Sat Mar 26 13:44:55 +0000 2016|"RT @kaahdobriggs: Até zika eu já peguei e você que é bom... Nada"
713723454055399424|2672291055|-23.9948444|-46.2568678|pt|User profile|Sat Mar 26 13:45:06 +0000 2016|"Batman vs superman É MUITO ZIKA"
713723511794188288|2318217708|-22.9068467|-43.1728965|pt|User profile|Sat Mar 26 13:45:20 +0000 2016|"RT @kaahdobriggs: Até zika eu já peguei e você que é bom... Nada"
713723523915755520|3321526007|3.4516467|-76.5319854|es|User profile|Sat Mar 26 13:45:23 +0000 2016|"Mejor me hago como si tuviera Zika para no tener que viajar."
713723681407639553|357733514|-30.0346316|-51.2176986|pt|User profile|Sat Mar 26 13:46:00 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713723730111934464|2777556829|-12.9730401|-38.502304|pt|User profile|Sat Mar 26 13:46:12 +0000 2016|"Namoral.  Tem uma música muito zika que eu 'fiz' na vdd uma paródia.  Que se llama: NOOBS DO HG"
713723786466562048|706151221573378048|-26.9930938|-48.6356285|cs|User profile|Sat Mar 26 13:46:25 +0000 2016|"Kkkkkkkkkkkkkkkkk zika vírus @Julia200417  bem lokooo Kkkkkkkkkkkkkkkkkkkkkkkkk"
713723844780036101|351112240|-22.9681736|-43.3907025|pt|User profile|Sat Mar 26 13:46:39 +0000 2016|"RT @DamassaCIanFC: Damassa é fumaça, é uma raça, é uma praga, é o enxame é a zika, porra!"
713724128365293570|1653946358|-23.5505199|-46.6333094|pt|User profile|Sat Mar 26 13:47:47 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713724212263804928|4564072521|51.481581|-3.17909|en|User profile|Sat Mar 26 13:48:07 +0000 2016|"PAHO aims Zika message at kids; more nations note sexual spread"
713724251812007937|604043193|4.7109886|-74.072092|es|User profile|Sat Mar 26 13:48:16 +0000 2016|"RT @pinedaosorio2: Estoy de acuerdo con que el ZIKA llegue a Colombia,pero que acabe con la familia SANTOS CALDERON y se vaya"
713724629928509440|284713102|-23.6113936|-46.5289661|und|User profile|Sat Mar 26 13:49:46 +0000 2016|"@SunshiAmorim Zika!"
713724676690866178|4424283515|34.0736204|-118.4003563|pt|User profile|Sat Mar 26 13:49:57 +0000 2016|"@ResendeFabio1 Jae zika viros"
713724748879044608|268947339|46.729553|-94.6858998|en|User profile|Sat Mar 26 13:50:15 +0000 2016|"When my biography comes out, you will all know I was Patient Zero in the Zika Virus Outbreak. \n\nYes, I had sex with that mosquito."
713724815430008832|2752594109|-23.5505199|-46.6333094|pt|User profile|Sat Mar 26 13:50:31 +0000 2016|"@Belieber0usada Taubaté é zika neh✌😂❤"
713725045667811328|1431984594|-1.5039143|40.0274159|es|User profile|Sat Mar 26 13:51:25 +0000 2016|"Los hombres con zika deberían esperar seis meses para tener sexo sin protección: Lo aseguraron autoridades sanitarias estadounidenses..."
713725045776879616|477811288|18.4860575|-69.9312117|es|User profile|Sat Mar 26 13:51:25 +0000 2016|"Los hombres con zika deberían esperar seis meses para tener sexo sin protección: Lo aseguraron autoridades sanitarias estadounidenses..."
713725085031378949|820518048|23.634501|-102.552784|es|User profile|Sat Mar 26 13:51:35 +0000 2016|"Los hombres con zika deberían esperar seis meses para tener sexo sin protección"
713725152173953024|54349945|-23.5505199|-46.6333094|pt|User profile|Sat Mar 26 13:51:51 +0000 2016|"Tá Zika! A intoxicação midiática contamina coxinhas por todo país."
713725402229899265|16093039|-35.675147|-71.542969|es|User profile|Sat Mar 26 13:52:50 +0000 2016|"RT @Drfabrega: Ya hay confirmación oficial d casos de microcefalia vinculados a Zika en Panamá y Martinique. Las tasas son todavía materia …"
713725673618219009|42555927|35.2270869|-80.8431267|en|User profile|Sat Mar 26 13:53:55 +0000 2016|"Zika out here ruining my other options 😢"
713725708380442624|2837853096|11.8240433|124.8403408|en|User profile|Sat Mar 26 13:54:03 +0000 2016|"True facts about Zika virus."
713725888609853440|137540647|-12.9730401|-38.502304|pt|User profile|Sat Mar 26 13:54:46 +0000 2016|"Será que estou com zika?"
713726394207969280|162574612|4.7109886|-74.072092|es|User profile|Sat Mar 26 13:56:47 +0000 2016|"Deberes del día:\n\n🔸comprar una 🛄 en Arturo Calle\n🔸comprar repelente para que no se le pegue el Zika\n🔸comprar unos 🕶 para el 🌞\n🔸Y algunos 🎁🎁🎁"
713726455763566592|3328346079|46.2724015|9.1695593|pt|User profile|Sat Mar 26 13:57:02 +0000 2016|"@NathanBarone só Pq ele tá mais zika"
713726611376484352|729120247|-32.4665434|-58.4787669|pt|User profile|Sat Mar 26 13:57:39 +0000 2016|"RT @kaahdobriggs: Até zika eu já peguei e você que é bom... Nada"
713726690086821889|3943906835|-21.7676522|-43.3664041|pt|User profile|Sat Mar 26 13:57:57 +0000 2016|"RT @ravilinhamaria: to solteira + pelo menos to pegando alguma coisa\ntipo a zika a dengue e tal"
713726890905874432|4398653542|-15.7942287|-47.8821658|pt|User profile|Sat Mar 26 13:58:45 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713727020644085760|140423408|56.879635|24.603189|lv|User profile|Sat Mar 26 13:59:16 +0000 2016|"@MartinsMetelis Tad Zika vīruss neizraisīja tik smagas komplikācijas, sevišķi grūtniecēm. Nebija arī seksuāli transmisīvs."
713727023512961025|3290900878|-22.8272883|-43.0637646|pt|User profile|Sat Mar 26 13:59:17 +0000 2016|"Até zika eu já peguei e você que é bom ... nada"
713727176458121216|108796231|36.9911715|-121.9832815|en|Geotag|Sat Mar 26 13:59:53 +0000 2016|"@Zika_News As if a link btwn #Zika &amp; microcephaly were real. It isn't."
713727246654160896|4193413901|-22.8968359|-43.2787635|cs|User profile|Sat Mar 26 14:00:10 +0000 2016|"@Coelha_Games_FC 😂😂😂😂 sou zika, vírus zika"
713727250408071168|200734095|-23.9678823|-46.3288865|pt|User profile|Sat Mar 26 14:00:11 +0000 2016|"@bruugouveias tu é mo zika"
713727377738752000|4719273201|13.6682174|100.614025|pt|User profile|Sat Mar 26 14:00:41 +0000 2016|"RT @kaahdobriggs: Até zika eu já peguei e você que é bom... Nada"
713727398861225984|3298858610|-22.7561319|-43.4607419|pt|User profile|Sat Mar 26 14:00:46 +0000 2016|"Mas to na merda, nao sei se to pegando Zika ou to atacada da alergia"
713727481426128896|296526981|50.0053767|36.2314594|en|User profile|Sat Mar 26 14:01:06 +0000 2016|"This Zika virus really stressing me out."
713727496139751424|3305682755|24.3943695|54.5192066|eu|User profile|Sat Mar 26 14:01:10 +0000 2016|"@Coelha_Games burra e zika virus"
713727608228159488|267507531|20.9144491|-100.745235|es|User profile|Sat Mar 26 14:01:36 +0000 2016|"RT @TuitsArmy: EEUU: Te pica una araña y te transformas en Spiderman.\n\nLatinoamérica: Te pica un mosquito, te da Zika y te mueres a la verg…"
713727629262716929|3041506396|40.7127837|-74.0059413|en|User profile|Sat Mar 26 14:01:41 +0000 2016|"#Zika latest, #opioid regulations &amp; health benefits of Almonds. Some of the stories on today's City Health Beat 530p\n@NY1 @ErinEBillups"
713727778387046401|4193413901|-22.8968359|-43.2787635|eu|User profile|Sat Mar 26 14:02:17 +0000 2016|"RT @Coelha_Games_FC: @Coelha_Games burra e zika virus"
713727878500847617|4193413901|-22.8968359|-43.2787635|pt|User profile|Sat Mar 26 14:02:41 +0000 2016|"@Coelha_Games_FC 😂😂😂😂 MEU DEUS EU ME ENGANEI 😂😂😂😂 sou zika vírus"
713727886658838528|794921282|42.6891721|23.3366764|pt|User profile|Sat Mar 26 14:02:43 +0000 2016|"'que zika mano' virou a frase da minha vida ksks"
713727979046768640|282825993|-23.8040495|-46.530655|pt|Geotag|Sat Mar 26 14:03:05 +0000 2016|"Acordei com umas olheiras zika"
713727978811695104|439928462|12.9548979|77.6908171|en|User profile|Sat Mar 26 14:03:05 +0000 2016|"Health officials: Zika-infected couples should postpone pregnancy"
713728015566520320|2945765367|52.3905689|13.0644729|und|User profile|Sat Mar 26 14:03:13 +0000 2016|"Pra cima, zika"
713728113667149830|579001799|-15.2475119|-40.2509918|pt|User profile|Sat Mar 26 14:03:37 +0000 2016|"O que é uma simples gripe pra quem já derrotou a tal da zika? Kkkkk  #SabadoAleluiaTremuraSdv"
713728120935866368|100843811|40.225451|-8.452306|pt|Geotag|Sat Mar 26 14:03:39 +0000 2016|"@DNPSP Seu ouve e vein ombros @Miguel_Miraldo seu Zika Bazofias que Andreia boi esta merda seu ouve broche Mira e composto que o pede puxe!"
713728187738546176|3000524249|-22.9114215|-43.441578|pt|Geotag|Sat Mar 26 14:03:55 +0000 2016|"Gracas a deus hj acordei bem melhor 🙌, esse bgl de zika é fodq"
713728418081284096|707212147240128512|35.9940329|-78.898619|en|User profile|Sat Mar 26 14:04:49 +0000 2016|"RT @Laurie_Garrett: The @WHO &amp; #PAHO need $25 M to fight #Zika -- received $3 M. DG Chan: funding situation “pretty serious”. No kidding ht…"
713728451715473409|67778641|-23.5505199|-46.6333094|en|User profile|Sat Mar 26 14:04:57 +0000 2016|"RT @RealTimers: Trump is like Ebola: he'll violently kill you right away. Cruz is like Zika: we won't see the damage until future generatio…"
713728499819806720|420646618|33.4483771|-112.0740373|en|User profile|Sat Mar 26 14:05:09 +0000 2016|"First Case Of Zika Transmitted Through Sex Reported In California"
713728531558187008|1660864406|45.9570004|10.3027318|pt|User profile|Sat Mar 26 14:05:17 +0000 2016|"@cafwjeste seu icon ta mt zika"
713728617566629888|1410380504|26.1224386|-80.1373174|en|User profile|Sat Mar 26 14:05:37 +0000 2016|"@jdgrfld update: they are not mad they just dont want me to get the zika virus"
713728855106785280|3794013616|-20.8483343|-49.394625|pt|User profile|Sat Mar 26 14:06:34 +0000 2016|"RT @SBPProtege: Combata o zika e a dengue. 1- Proteja sua casa com SBP, 2- Use Repelex quando sair, 3- Elimine água parada. Junte-se à luta…"
713729087076966400|285744780|-26.8728105|-49.1096265|pt|Geotag|Sat Mar 26 14:07:29 +0000 2016|"nois tinha varias nóia, mas nois é zika"
713729382448234496|46805944|-30.0346471|-51.2176584|pt|User profile|Sat Mar 26 14:08:39 +0000 2016|"voltando ao projeto zika."
713729475624755200|436139810|-29.8885619|-50.2698884|pt|User profile|Sat Mar 26 14:09:02 +0000 2016|"É uma zika ne mano, mas td passa.."
713729503449718788|46805944|-30.0346471|-51.2176584|pt|User profile|Sat Mar 26 14:09:08 +0000 2016|"abafa, voltando ao projeto zika."
713729506587095042|702968251911938049|-29.3344108|-49.723909|pt|User profile|Sat Mar 26 14:09:09 +0000 2016|"RT @emyschmidtt: É uma zika ne mano, mas td passa.."
713729548744073216|702968251911938049|-29.3344108|-49.723909|pt|User profile|Sat Mar 26 14:09:19 +0000 2016|"RT @emyschmidtt: É uma zika ne mano, mas td passa.."
713729609255231488|2830804093|-21.7844277|-46.5780661|pt|User profile|Sat Mar 26 14:09:33 +0000 2016|"Na real! Não é papo de mil grau! Nem discute\nNum é enxeção de saco normal, é do mal\nMe escute! eu tava na bica de pedra\nDeu zika e deu merda"
713729626686812160|987506647|10.4805937|-66.9036063|es|User profile|Sat Mar 26 14:09:38 +0000 2016|"Debemos mantener la prevención del #Zika en nuestro hogar #saludyprevención"
713730002060251136|216467214|-1.4557549|-48.4901799|pt|User profile|Sat Mar 26 14:11:07 +0000 2016|"@Saulo_fabricio sai pra lá zika vírus, não zika minha seleção"
713730330780413952|227148775|6.42375|-66.58973|es|User profile|Sat Mar 26 14:12:25 +0000 2016|"#EstadosUnidos pide a los enfermos de #Zika que retrasen los embarazos."
713730472111697921|100290102|45.764043|4.835659|fr|User profile|Sat Mar 26 14:12:59 +0000 2016|"RT @PerloTwitt: mediapart: RT MicheldePrac: Le Zika est entré au Brésil en 2013, importé de Polynésie ou d'Asie du sud-est via MediapartLeC…"
713730584300941312|1020327794|19.9858722|73.7721234|pt|User profile|Sat Mar 26 14:13:26 +0000 2016|"@moamedore nois e zika a a a a a, mlk fica comentando foto, 'monishow' 'delicia' eai maluco tá tirano os parça caraio, já marca o cremao fi"
713730840279298048|236986412|-26.9930938|-48.6356285|pt|User profile|Sat Mar 26 14:14:27 +0000 2016|"@_BBoyMexicano vaaaaaa vaaa loco, sai pra lá zika kkkkk"
713730921434914816|2951769987|35.907757|127.766922|pt|User profile|Sat Mar 26 14:14:46 +0000 2016|"RT @Fumalizou: O lado ruim de ser solteiro é que vc não pega nem zika virus\npelo menos namorando vc pode pegar uma aids"
713730996361936896|17181259|-12.046374|-77.0427934|es|User profile|Sat Mar 26 14:15:04 +0000 2016|"Por qué soy así csm, yo creo que me concibieron con zika."
713731069695148032|62526709|40.453868|-105.0629797|en|User profile|Sat Mar 26 14:15:22 +0000 2016|"RT @_MisterWerts: This Zika virus really stressing me out."
713731072601755649|2459941693|0.3697668|-78.1210327|es|User profile|Sat Mar 26 14:15:22 +0000 2016|"Si presenta síntomas de zika, acuda al centro de salud más cercano. #JuntosContraElZika"
713731132710371328|1077447373|6.2530408|-75.5645737|es|User profile|Sat Mar 26 14:15:37 +0000 2016|"RT @USEmbassyBogota: MT @opsoms: Los 'Muppets' de #PlazaSésamo nos están ayudando a dar a conocer información importante sobre el #zika htt…"
713731369009090560|4427863095|-23.5505199|-46.6333094|pt|User profile|Sat Mar 26 14:16:33 +0000 2016|"hj vou ficar em um lugar mt zika la na leste superior"
713731748266422274|309740784|-14.235004|-51.92528|pt|User profile|Sat Mar 26 14:18:03 +0000 2016|"RT @radiobandnewsfm: O Estado de São Paulo registra 39 casos de #microcefalia suspeitos ou prováveis de terem relação com o vírus Zika."
713731913270296576|3150233476|-23.470006|-47.436633|lt|Geotag|Sat Mar 26 14:18:43 +0000 2016|"@DimasA286 fui zika, tava mo barba o role"
713731942475296768|104245732|4.7109886|-74.072092|es|User profile|Sat Mar 26 14:18:50 +0000 2016|"RT @lacamesi: El Zika es la justificación perfecta para quienes realmente no salimos por falta de plata. Gracias Zika."
713731947365810176|1310120089|-22.9114215|-43.441578|pt|Geotag|Sat Mar 26 14:18:51 +0000 2016|"espero q esse bgl de zika nao de em mim, sem neurose"
713731995864604672|2608311475|3.5379718|-76.2971657|es|User profile|Sat Mar 26 14:19:02 +0000 2016|"@urnadecristal estoy alerta con el virus de zika  usando repelente"
713732348228059141|392453162|4.570868|-74.297333|es|User profile|Sat Mar 26 14:20:26 +0000 2016|"RT @NicolaiFella: Igual no quería ir a que me picara el Zika."
713732349029130241|3388292961|-22.573256|-44.9693894|pt|User profile|Sat Mar 26 14:20:27 +0000 2016|"Marcela é Zika kkkkkkkkkkkk"
713732386392043520|1963795148|-26.9165792|-49.0717331|pt|User profile|Sat Mar 26 14:20:36 +0000 2016|"Minha dm ta cm zika de tao parada"
713732526276276224|67400668|-23.9678823|-46.3288865|pt|User profile|Sat Mar 26 14:21:09 +0000 2016|"RT @MDSComunicacao: Hoje é sábado, dia de faxina! Juntos podemos combater o mosquito da Dengue, não deixe nenhum foco de água parada. #Zika…"
713732601740201984|59432448|57.5384659|25.4263618|lv|User profile|Sat Mar 26 14:21:27 +0000 2016|"RT @AgneseSmite: #Vaidelote @VDT_LV - burvīgi tērpi, scenogrāfija, mūzika, bet visam pāri mīlestība un sievietes vieta šai pasaulē ar Inesi…"
713732699526205440|3439361320|-23.733872|-46.5759436|pt|User profile|Sat Mar 26 14:21:50 +0000 2016|"RT @RianSouzaa: @brunogarciaacdd @ChpFelipe terror nenhum zika virus"
713732721277796352|71241500|-23.5130215|-51.099898|pt|Geotag|Sat Mar 26 14:21:55 +0000 2016|"não sei qualé desse povo que já acorda procurando treta, sai pra lá zika"
713732783923970048|329237854|-25.453901|-54.457096|pt|Geotag|Sat Mar 26 14:22:10 +0000 2016|"Sai Deus é mais vai morre pra lá zika !"
713732818883461120|188253873|41.4469883|2.2450325|und|User profile|Sat Mar 26 14:22:19 +0000 2016|"RT @ToniTrilla: El CDC recomana als infectats pel #Zika que endarrereixin un possible embaras un minim de 8 setmanes (dones) i de 6 mesos (…"
713733122072780800|2387029734|-33.881901|25.59829|en|User profile|Sat Mar 26 14:23:31 +0000 2016|"@snowflake1138 @SuperMeowy Probably that Zika virus."
713733272388431872|406894569|-22.87|-43.3258333|cs|User profile|Sat Mar 26 14:24:07 +0000 2016|"Zika vírus"
713733504169803776|17682422|43.629311|-79.2725695|pt|Geotag|Sat Mar 26 14:25:02 +0000 2016|"Pessoal aqui acha que favela é um bairro do Rio. Sem dúvida a palavra br mais conhecida hoje, ao lado de zika."
713733784705708032|2874264914|31.9685988|-99.9018131|en|User profile|Sat Mar 26 14:26:09 +0000 2016|"@MrsClassicWifey and we have Zika virus mosquitos here"
713733875298643968|425115146|-23.061418|-45.917442|pt|Geotag|Sat Mar 26 14:26:31 +0000 2016|"@_carliin_ parabéns aí Carlin,cê é zika mlk tudo de melhor pra vc e pra sua família,tamo juntao"
713734001886822400|102460782|23.634501|-102.552784|es|User profile|Sat Mar 26 14:27:01 +0000 2016|"Me dan ganas de ir a la playa, luego recuerdo el zika y se me pasa. \nPero luego me dan ganas de ir, otra vez."
713734050318520320|2920106609|11.4066536|-69.6778973|es|User profile|Sat Mar 26 14:27:12 +0000 2016|"Noticia de Salud: Especialistas recomiendan a los hombres que hayan tenido el virus del Zika, no tener relaciones sexuales por 8 meses."
